year,Season,Month,State,Primary.Mode,Etiology,Serotype.or.Genotype,Etiology.Status,Setting,Illnesses,Hospitalizations,Info.on.Hospitalizations,Deaths,Info.on.Deaths,Food.Vehicle,Food.Contaminated.Ingredient,IFSAC.Category,Water.Exposure,Water.Type,Animal.Type,Animal.Type.Specify
2016,Winter,2,Colorado,Person-to-person,Norovirus,,Confirmed,Prison/jail,113,0,0,0,0,,,,,,,
2016,Winter,1,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,28,0,28,0,28,,,,,,,
2016,Winter,1,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,52,1,52,0,52,,,,,,,
2016,Winter,2,Pennsylvania,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,68,0,68,0,68,,,,,,,
2015,Summer,6,Pennsylvania,Indeterminate/Other/Unknown,Giardia,,Confirmed,Private home/residence,3,0,3,0,3,,,,,,,
2016,Winter,1,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,80,0,80,0,80,,,,,,,
2016,Winter,1,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,
2016,Winter,1,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,88,0,88,0,88,,,,,,,
2016,Winter,1,Nebraska,Person-to-person,Shigella,,Confirmed,School/college/university,22,2,22,0,22,,,,,,,
2016,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,25,0,25,0,25,,,,,,,
2016,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,33,0,33,0,33,,,,,,,
2016,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,50,0,50,0,50,,,,,,,
2016,Winter,2,New Hampshire,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Hospital,15,3,15,0,15,,,,,,,
2016,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,17,1,17,1,17,,,,,,,
2016,Winter,2,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,
2016,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,62,0,62,0,62,,,,,,,
2016,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,16,1,16,0,16,,,,,,,
2016,Winter,2,New Hampshire,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,38,2,36,0,36,,,,,,,
2016,Spring,3,Wisconsin,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,
2016,Spring,3,Wisconsin,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,39,2,39,0,39,,,,,,,
2016,Spring,3,Wisconsin,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,
2016,Winter,2,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,22,0,22,0,22,,,,,,,
2016,Spring,3,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,28,NA,0,NA,0,,,,,,,
2015,Spring,5,Colorado,Indeterminate/Other/Unknown,Salmonella,Heidelberg,Confirmed,Camp,39,3,39,0,39,,,,,,,
2016,Spring,3,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,24,NA,0,NA,0,,,,,,,
2016,Spring,3,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Hospital,20,8,20,0,20,,,,,,,
2016,Winter,2,Maryland,Indeterminate/Other/Unknown,Norovirus,GII.6,Confirmed,Event space,364,5,364,0,364,,,,,,,
2015,Spring,3,Multistate,Food,Salmonella,Paratyphi B,Confirmed,Restaurant - Sit-down dining,11,2,10,0,10,lettuce,,Vegetable Row Crops,,,,
2016,Spring,3,Kentucky,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,17,6,17,0,17,,,,,,,
2016,Spring,3,Michigan,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,
2015,Winter,12,Multistate,Food,Escherichia coli,O157:H7,Confirmed,Restaurant - Sit-down dining,13,9,13,0,13,pizza dough mix,,Grains-Beans,,,,
2016,Spring,3,Michigan,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,
2016,Spring,3,Michigan,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,
2016,Spring,3,Pennsylvania,Person-to-person,Norovirus,,Confirmed,School/college/university,115,0,115,0,115,,,,,,,
2016,Winter,2,Pennsylvania,Person-to-person,Shigella,subgroup D,Confirmed,Private home/residence,2,0,2,0,2,,,,,,,
2016,Spring,3,Texas,Person-to-person,Shigella,,Confirmed,Child day care,6,1,3,NA,0,,,,,,,
2016,Spring,4,Minnesota,Person-to-person,Norovirus,GII.2,Confirmed,School/college/university,60,0,60,0,60,,,,,,,
2016,Spring,4,Iowa,Indeterminate/Other/Unknown,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,26,3,26,1,26,,,,,,,
2016,Spring,4,Montana,Person-to-person,Norovirus,GII.3,Confirmed,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,
2015,Fall,9,Illinois,Person-to-person,Salmonella,Oranienburg,Confirmed,Child day care,12,2,12,0,12,,,,,,,
2015,Fall,10,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,28,0,28,0,28,,,,,,,
2015,Fall,10,Illinois,Person-to-person,Shigella,,Confirmed,Child day care,4,1,4,0,4,,,,,,,
2015,Fall,11,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,23,NA,NA,NA,NA,,,,,,,
2015,Fall,10,Illinois,Person-to-person,Shigella,,Confirmed,Child day care,3,0,3,0,3,,,,,,,
2015,Fall,11,Illinois,Person-to-person,Norovirus,,Confirmed,"Other, specify",24,5,24,1,24,,,,,,,
2015,Fall,11,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,26,1,26,0,26,,,,,,,
2015,Fall,11,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,47,2,47,0,47,,,,,,,
2015,Winter,12,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,41,0,41,0,41,,,,,,,
2015,Winter,12,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,51,6,51,0,51,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,84,2,58,NA,0,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,63,5,63,0,63,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,42,0,42,0,42,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,59,3,59,0,59,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,22,1,22,NA,0,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,30,1,30,1,30,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,6,2,6,0,6,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,21,4,21,0,21,,,,,,,
2016,Winter,1,Illinois,Person-to-person,Norovirus,unknown,Confirmed,"Other, specify",72,5,72,0,72,,,,,,,
2016,Winter,2,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,20,1,20,0,20,,,,,,,
2016,Winter,2,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,24,5,24,0,24,,,,,,,
2015,Fall,11,Illinois,Food,Salmonella,"I 4,[5],12:i:-",Confirmed,Private home/residence,6,1,6,0,2,meat,,Multiple,,,,
2015,Spring,5,Illinois,Animal Contact,Cryptosporidium,,Confirmed,,4,0,NA,0,NA,,,,,,Cattle,Cattle
2016,Spring,4,Tennessee,Food,Norovirus,GII.1,Confirmed,Religious facility,50,1,34,0,34,"salad; salad dressing, unspecified",,Multiple,,,,
2016,Spring,4,Iowa,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Restaurant,4,0,4,0,4,,,,,,,
2016,Winter,2,Texas,Indeterminate/Other/Unknown,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,27,1,27,0,27,,,,,,,
2015,Winter,2,Pennsylvania,Person-to-person,Norovirus,,Confirmed,"Other, specify",22,0,22,0,22,,,,,,,
2016,Spring,3,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,48,1,48,0,48,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,46,0,28,0,28,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,34,1,34,0,34,,,,,,,
2015,Spring,3,Multistate,Person-to-person,Shigella,subgroup D,Confirmed,"Other, specify",13,0,4,0,13,,,,,,,
2016,Spring,4,Minnesota,Food,Norovirus,GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,
2016,Winter,2,Arizona,Person-to-person,Shigella,,Confirmed,Child day care,4,1,4,0,4,,,,,,,
2016,Winter,2,Texas,Person-to-person,Shigella,,Confirmed,Child day care,6,0,6,0,6,,,,,,,
2016,Spring,3,Minnesota,Person-to-person,Shigella,,Confirmed,Child day care,7,0,7,0,7,,,,,,,
2016,Spring,4,Iowa,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,13,0,13,0,13,,,,,,,
2016,Spring,3,Ohio,Person-to-person,Norovirus,GII.3,Confirmed,Hospital,21,0,9,0,17,,,,,,,
2016,Spring,3,South Carolina,Person-to-person,Shigella,,Confirmed,School/college/university,9,0,4,0,4,,,,,,,
2016,Spring,3,Minnesota,Food,Norovirus,GII.4 other,Confirmed,Restaurant - Sit-down dining,36,0,36,0,36,,,,,,,
2016,Spring,3,New Hampshire,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,196,0,196,0,196,,,,,,,
2016,Winter,1,Arizona,Person-to-person,Shigella,,Confirmed,Child day care,22,0,22,0,22,,,,,,,
2016,Spring,4,Oregon,Food,Norovirus,GII.2,Confirmed,Restaurant - other or unknown type,6,NA,6,0,6,,,,,,,
2016,Spring,3,Kentucky,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,
2016,Winter,1,Minnesota,Person-to-person,Shigella,,Confirmed,School/college/university,27,1,19,0,27,,,,,,,
2016,Spring,4,New Hampshire,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,23,1,23,0,23,,,,,,,
2016,Spring,4,New Mexico,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,31,1,29,0,29,,,,,,,
2016,Spring,4,Florida,Person-to-person,Norovirus,,Confirmed,Event space,194,0,194,0,194,,,,,,,
2016,Spring,4,Hawaii,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,
2016,Spring,4,Hawaii,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,9,0,4,0,4,,,,,,,
2016,Spring,4,Michigan,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,
2015,Winter,2,Pennsylvania,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,
2016,Spring,3,Hawaii,Food,Salmonella,Typhimurium,Confirmed,Long-term care/nursing home/assisted living facility,3,2,3,0,3,,,,,,,
2015,Spring,4,Pennsylvania,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,47,2,47,0,47,,,,,,,
2016,Spring,4,Wisconsin,Indeterminate/Other/Unknown,Norovirus,GII.4 untypeable,Confirmed,"Other, specify",10,0,10,0,10,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,
2015,Fall,9,Alabama,Food,Salmonella,Subspecies I,Confirmed,Restaurant - Sit-down dining,9,2,9,0,9,,,,,,,
2015,Summer,7,North Dakota,Indeterminate/Other/Unknown,Salmonella,Thompson,Confirmed,Restaurant,33,2,33,0,33,,,,,,,
2016,Spring,3,Ohio,Animal Contact,Cryptosporidium,,Confirmed,,9,0,9,0,9,,,,,,Cattle,"Cattle, calf"
2016,Spring,3,Rhode Island,Environmental contamination other than food/water,Norovirus,unknown,Confirmed,Restaurant,178,0,42,0,43,,,,,,,
2015,Summer,8,Multistate,Food,Salmonella,Bareilly,Confirmed,Restaurant - other or unknown type; Grocery store,8,0,4,0,4,tuna sushi,,Multiple,,,,
2015,Summer,6,Multistate,Food,Listeria,,Confirmed,,19,19,19,1,19,"lettuce, prepackaged",lettuce,Vegetable Row Crops,,,,
2015,Winter,2,Pennsylvania,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,87,0,87,0,87,,,,,,,
2016,Spring,4,Iowa,Person-to-person,Norovirus,other,Confirmed,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,
2016,Spring,3,Arizona,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,42,2,42,0,42,,,,,,,
2016,Winter,2,Illinois,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,41,2,41,NA,0,,,,,,,
2016,Winter,2,Illinois,Person-to-person,Norovirus,,Confirmed,"Other, specify",33,1,33,0,33,,,,,,,
2016,Spring,3,Illinois,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,33,1,33,0,33,,,,,,,
2016,Winter,2,Illinois,Food,Salmonella,Typhimurium,Confirmed,Restaurant - Sit-down dining,8,0,7,0,7,"rice bowl, unspecified; rice bowl, unspecified",,Grains-Beans,,,,
2016,Spring,3,Illinois,Food,Campylobacter related,,Confirmed,Farm/dairy,7,1,2,0,2,unpasteurized milk,,Dairy,,,,
2016,Spring,4,Illinois,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),47,0,22,0,22,"salad, possibly the cesar salad",,Multiple,,,,
2016,Spring,3,Michigan,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,
2014,Summer,6,Multistate,Food,Listeria,,Confirmed,Farm/dairy,2,2,2,1,2,raw milk,,Dairy,,,,
2015,Summer,8,North Dakota,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,
2016,Spring,4,Minnesota,Person-to-person,Shigella,,Confirmed,Child day care,2,0,2,0,2,,,,,,,
2016,Spring,3,Arizona,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,54,0,54,0,54,,,,,,,
2015,Fall,10,Multistate,Food,Escherichia coli,O103,Confirmed,Restaurant - other or unknown type,4,0,0,0,0,,,,,,,
2015,Summer,7,Multistate,Food,Salmonella,Poona,Confirmed,,907,204,720,6,720,cucumber,,Seeded Vegetables,,,,
2015,Winter,1,Massachusetts,Person-to-person,Norovirus,,Confirmed,Hospital,7,5,7,0,7,,,,,,,
2016,Winter,2,Nebraska,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,47,1,47,0,47,,,,,,,
2016,Spring,4,Arizona,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,8,0,8,2,8,,,,,,,
2016,Spring,4,Wisconsin,Food,Norovirus,GII.17,Confirmed,Hotel/motel,51,0,51,0,51,"glazed carrots; steak, new york strip; potato, mashed; glazed carrots; parsley",,Multiple,,,,
2016,Spring,4,Wisconsin,Indeterminate/Other/Unknown,Norovirus,GII.2,Confirmed,Child day care,6,NA,0,NA,0,,,,,,,
2016,Spring,4,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,5,0,5,0,5,,,,,,,
2016,Spring,4,Ohio,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,76,2,76,1,76,,,,,,,
2016,Spring,4,Oregon,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,117,5,117,0,117,,,,,,,
2016,Spring,4,Michigan,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,24,0,21,0,21,,,,,,,
2016,Spring,4,Michigan,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,
2016,Spring,4,Minnesota,Food,Norovirus,GII.4 other,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",56,0,56,0,56,roast beef,,Beef,,,,
2016,Spring,3,Utah,Person-to-person,Shigella,subgroup D,Confirmed,Event space,18,1,5,0,5,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Shigella,,Confirmed,Child day care,17,0,0,0,17,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,12,2,12,0,12,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,10,1,10,0,10,,,,,,,
2016,Spring,3,Arizona,Person-to-person,Shigella,,Confirmed,Child day care,19,0,19,0,19,,,,,,,
2016,Spring,5,Iowa,Person-to-person,Norovirus,other,Confirmed,Restaurant,8,0,8,0,8,,,,,,,
2016,Spring,4,New York,Food,Norovirus,GII.4 untypeable,Confirmed,Restaurant - Sit-down dining; Other,20,1,20,0,20,"shrimp, fried; penne ala vodka; cake",,Multiple,,,,
2016,Spring,3,Utah,Food,Salmonella,Saintpaul,Confirmed,Farm/dairy,15,3,14,0,14,"milk, unpasteurized","milk, unpasteurized",Dairy,,,,
2016,Spring,4,Kansas,Person-to-person,Norovirus,unknown,Confirmed,School/college/university,67,0,2,0,2,,,,,,,
2016,Spring,3,Kentucky,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,72,0,72,0,72,,,,,,,
2016,Spring,4,Kansas,Indeterminate/Other/Unknown,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,47,0,0,0,0,,,,,,,
2016,Spring,4,Missouri,Person-to-person,Norovirus,,Confirmed,Child day care,12,0,12,0,12,,,,,,,
2016,Spring,5,New Mexico,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site),81,0,0,0,0,,,,,,,
2016,Winter,1,Pennsylvania,Person-to-person,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,63,0,63,0,63,,,,,,,
2016,Spring,4,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,8,0,8,0,8,,,,,,,
2016,Spring,4,Minnesota,Indeterminate/Other/Unknown,Salmonella,Typhimurium,Confirmed,"Other, specify",2,0,2,0,2,,,,,,,
2015,Winter,1,Nebraska,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,"Other, specify",73,0,73,0,73,,,,,,,
2016,Spring,4,Michigan,Indeterminate/Other/Unknown,Norovirus,GII.7,Confirmed,Office/indoor workplace,17,0,17,0,17,,,,,,,
2016,Spring,4,Wisconsin,Food,Campylobacter related,,Confirmed,Private home/residence,3,0,3,0,3,cheese curds,"goat milk, unpasteurized",Dairy,,,,
2016,Spring,5,Wisconsin,Food,Norovirus,unknown,Confirmed,Restaurant - Sit-down dining,53,0,49,0,49,fruit salad,,Multiple,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,15,0,15,0,15,,,,,,,
2016,Spring,5,Iowa,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Restaurant,7,0,7,0,7,,,,,,,
2016,Spring,5,Pennsylvania,Indeterminate/Other/Unknown,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,33,0,14,0,14,,,,,,,
2016,Spring,5,Ohio,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,23,0,23,0,23,,,,,,,
2016,Winter,1,California,Food,Escherichia coli,O157:H7,Confirmed,Private home/residence,10,4,10,0,10,"milk, whole milk unpasteurized",raw milk,Dairy,,,,
2015,Spring,3,California,Food,Salmonella,Enteritidis,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,
2015,Fall,11,California,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,
2015,Fall,10,California,Food,Shigella,,Confirmed,Restaurant - Sit-down dining,188,49,181,0,181,,,,,,,
2015,Winter,1,California,Food,Other,,Confirmed,Other,44,0,44,0,44,breads,,Multiple,,,,
2015,Winter,12,California,Food,Salmonella,"I 4,[5],12:i:-",Confirmed,Child day care,8,0,8,0,8,,,,,,,
2015,Winter,12,California,Food,Norovirus,,Confirmed,School/college/university,93,0,21,0,21,,,,,,,
2016,Spring,3,Georgia,Food,Salmonella,Thompson,Confirmed,Restaurant - Sit-down dining,51,11,51,0,51,,,,,,,
2015,Summer,6,California,Food,Salmonella,Oranienburg,Confirmed,Restaurant - Sit-down dining,11,4,11,0,11,,,,,,,
2016,Spring,4,Tennessee,Person-to-person,Norovirus,GII.1,Confirmed,Long-term care/nursing home/assisted living facility,63,NA,0,NA,0,,,,,,,
2015,Fall,9,Colorado,Indeterminate/Other/Unknown,Shigella,,Confirmed,School/college/university,2,1,2,0,2,,,,,,,
2015,Summer,8,California,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site),33,0,18,0,18,,,,,,,
2015,Winter,12,California,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,
2016,Spring,5,Ohio,Food,Norovirus,GII.2,Confirmed,Restaurant - Buffet,20,0,20,0,20,lettuce,,Vegetable Row Crops,,,,
2016,Spring,3,Texas,Person-to-person,Salmonella,,Confirmed,Private home/residence,3,1,2,0,2,,,,,,,
2016,Spring,4,Arizona,Person-to-person,Shigella,,Confirmed,Child day care,6,0,6,0,6,,,,,,,
2016,Spring,4,Multistate,Food,Salmonella,Enteritidis,Confirmed,Private home/residence,7,0,6,0,7,prepackaged leafy greens,,Vegetable Row Crops,,,,
2016,Spring,4,Florida,Food,Vibrio,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,
2016,Spring,5,South Carolina,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,37,4,37,0,37,,,,,,,
2015,Fall,11,California,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site),60,0,11,0,11,,,,,,,
2016,Spring,4,New York,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"tuna, grilled",tuna,Fish,,,,
2016,Winter,2,Arizona,Person-to-person,Shigella,,Confirmed,School/college/university,14,0,14,0,14,,,,,,,
2016,Winter,2,Pennsylvania,Person-to-person,Norovirus,GII.17,Confirmed,Long-term care/nursing home/assisted living facility,22,0,22,0,22,,,,,,,
2016,Spring,3,Texas,Person-to-person,Salmonella,Oranienburg,Confirmed,Child day care,6,0,6,0,6,,,,,,,
2016,Spring,4,Virginia,Food,Salmonella,Enteritidis,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,
2016,Spring,5,Ohio,Food,Salmonella,Enteritidis,Confirmed,Restaurant - Sit-down dining,28,7,28,0,28,hollandaise sauce,,Multiple,,,,
2016,Spring,4,Texas,Person-to-person,Shigella,,Confirmed,Child day care,5,0,1,0,1,,,,,,,
2016,Spring,4,Florida,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,18,0,18,0,18,,,,,,,
2016,Spring,4,Florida,Food,Vibrio,Other,Confirmed,Other,2,2,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,
2016,Spring,3,Georgia,Person-to-person,Salmonella,"I 4,[5],12:i:-",Confirmed,Child day care,2,2,2,0,2,,,,,,,
2016,Spring,5,Ohio,Indeterminate/Other/Unknown,Norovirus,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,72,0,72,0,72,,,,,,,
2016,Spring,4,Ohio,Person-to-person,Shigella,,Confirmed,Child day care,16,1,16,0,16,,,,,,,
2016,Spring,5,Michigan,Food,Norovirus,GII.4 untypeable,Confirmed,Restaurant - Sit-down dining,130,0,130,0,130,"salad, unspecified",leafy green; sauces/ dressings,Multiple,,,,
2016,Spring,5,Michigan,Indeterminate/Other/Unknown,Norovirus,GII.4 untypeable,Confirmed,Restaurant,32,0,32,0,32,,,,,,,
2016,Spring,5,Wisconsin,Person-to-person,Norovirus,GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,21,0,21,0,21,,,,,,,
2016,Spring,4,Wisconsin,Person-to-person,Norovirus,unknown,Confirmed,Long-term care/nursing home/assisted living facility,61,3,61,0,61,,,,,,,
2016,Spring,5,South Carolina,Person-to-person,Norovirus,GII.4 untypeable,Confirmed,Other healthcare facility,32,0,32,0,32,,,,,,,
2016,Spring,5,New York,Food,Norovirus,,Confirmed,Private home/residence,11,0,11,0,11,"candy, chocolate",,Multiple,,,,
2016,Spring,4,Ohio,Person-to-person,Shigella,,Confirmed,School/college/university,4,0,4,0,4,,,,,,,
